,Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Fireplaces,GarageCars,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,TotalSF,TotalBath,YrBltAndRemod,Porch_SF,Has2ndfloor,HasBsmt,HasFirePlace,Has2ndFlr,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Grvl,Street_Pave,Alley_Grvl,Alley_NotAvailable,Alley_Pave,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_NotAvailable,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_NotAvailable,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NotAvailable,MiscFeature_NotAvailable,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,Utilities_AllPub,Utilities_NoSeWa,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_NotAvailable,ExterCond,HeatingQC,BsmtFinType1,PoolQC,ExterQual,PavedDrive,CentralAir,BsmtExposure,GarageFinish,BsmtQual,BsmtFinType2,GarageCond,FireplaceQu,BsmtCond,KitchenQual,Functional,GarageQual,Neighborhood,Exterior2nd,Exterior1st,OverallQual_2,TotalSF_2,GrLivArea_2,TotalBsmtSF_2,GarageCars_2,TotalBath_2,YrBltAndRemod_2,FullBath_2,YearBuilt_2,YearRemodAdd_2,Foundation_PConc_2,MasVnrArea_2,HasFirePlace_2,Fireplaces_2,BsmtFinSF1_2,Porch_SF_2,SaleType_New_2,SaleCondition_Partial_2,LotArea_2,LotFrontage_2,MasVnrType_Stone_2,GarageType_Attchd_2,OpenPorchSF_2,WoodDeckSF_2,2ndFlrSF_2,HalfBath_2,CentralAir_2,GarageCond_2,MSZoning_RL_2,HouseStyle_2Story_2,GarageType_BuiltIn_2,Electrical_SBrkr_2,PavedDrive_2,RoofStyle_Hip_2,LotShape_IR1_2,BsmtUnfSF_2,BsmtFullBath_2,Neighborhood_2,GarageQual_2,MasVnrType_BrkFace_2,RoofMatl_WdShngl_2,Fence_NotAvailable_2,BedroomAbvGr_2,HasBsmt_2,BldgType_1Fam_2,Has2ndfloor_2,Has2ndFlr_2,ExterCond_2,LotConfig_CulDSac_2,Alley_NotAvailable_2,LandContour_HLS_2,LotShape_IR2_2,Condition1_Norm_2,Functional_2,ScreenPorch_2,Exterior2nd_2,Exterior1st_2,Heating_GasA_2,PoolArea_2
170,171,50,69.0,12358,5,6,1941,1950,0.0,360,0,360,720,0,528,1382,0,0,1,1,2,1,0,2,237,0,0,0,0,0,0,5,2007,128500,720,1.5,2916.0,237,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4,5,3,3,2,1,3,3,4,6,5,3,4,3,6,5,17,8,8,25,518400,1909924,518400,4,2.25,8503056.0,1,3767481,3802500,0.0,0.0,0,0,129600,56169,0.0,0.0,152720164,4761.0,0.0,0.0,0,56169,0,1,1,25,0.0,0.0,0.0,1.0,4,0.0,1.0,129600,0,289,25,0.0,0.0,1.0,4,1,1.0,0,0,16,0.0,1.0,0.0,0.0,0.0,36,0,64,64,1.0,0
171,172,20,141.0,31770,6,5,1960,1960,112.0,639,0,441,1080,0,0,1656,1,0,1,0,3,1,2,2,210,62,0,0,0,0,0,5,2010,215000,1080,2.0,2940.0,272,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,1,1,3,3,1,1,1,0,4,6,5,2,1,3,6,5,12,10,3,36,1166400,2742336,1166400,4,4.0,8643600.0,1,3841600,3841600,0.0,12544.0,1,4,408321,73984,0.0,0.0,1009332900,19881.0,1.0,1.0,3844,44100,0,0,1,25,1.0,0.0,0.0,1.0,1,1.0,1.0,194481,1,144,25,0.0,0.0,1.0,9,1,1.0,0,0,16,0.0,1.0,0.0,0.0,1.0,36,0,100,9,1.0,0
172,173,160,44.0,5306,7,7,1987,1987,0.0,495,215,354,1064,703,0,1767,1,0,2,0,2,1,1,2,441,35,0,0,0,0,0,6,2006,239000,1767,3.0,2980.5,476,1,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2,2,3,2,2,1,3,2,2,5,5,5,1,2,6,2,22,6,6,49,3122289,3122289,1132096,4,9.0,8883380.25,4,3948169,3948169,1.0,0.0,1,1,245025,226576,0.0,0.0,28153636,1936.0,0.0,1.0,1225,194481,494209,0,1,25,1.0,1.0,0.0,1.0,4,0.0,1.0,125316,1,484,4,0.0,0.0,1.0,4,1,0.0,1,1,4,0.0,1.0,0.0,0.0,1.0,36,0,36,36,1.0,0
173,174,20,80.0,10197,6,5,1961,1961,491.0,288,374,700,1362,0,0,1362,1,0,1,1,3,1,1,2,0,20,0,0,0,0,0,6,2008,163000,1362,2.5,2941.5,20,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4,0,3,3,2,1,3,3,4,5,5,5,4,3,6,5,12,15,14,36,1855044,1855044,1855044,4,6.25,8652422.25,1,3845521,3845521,0.0,241081.0,1,1,82944,400,0.0,0.0,103978809,6400.0,0.0,1.0,400,0,0,1,1,25,1.0,0.0,0.0,1.0,4,0.0,1.0,490000,1,144,25,0.0,0.0,1.0,9,1,1.0,0,0,16,0.0,1.0,0.0,0.0,1.0,36,0,225,196,1.0,0
174,175,20,47.0,12416,6,5,1986,1986,132.0,1398,208,0,1606,0,0,1651,1,0,2,0,3,1,1,2,192,0,0,0,0,0,0,11,2008,184000,1606,3.0,2979.0,192,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4,0,3,3,2,1,3,0,2,3,5,5,0,3,3,5,23,10,12,36,2579236,2725801,2579236,4,9.0,8874441.0,4,3944196,3944196,0.0,17424.0,1,1,1954404,36864,0.0,0.0,154157056,2209.0,1.0,1.0,0,36864,0,0,1,25,1.0,0.0,0.0,1.0,4,0.0,1.0,0,1,529,25,0.0,0.0,1.0,9,1,1.0,0,0,16,0.0,1.0,0.0,0.0,1.0,9,0,100,144,1.0,0
175,176,20,84.0,12615,6,7,1950,2001,0.0,477,0,725,1202,0,0,2158,1,0,2,0,4,1,1,2,0,29,39,0,0,0,0,6,2007,243000,1202,3.0,2950.5,68,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4,4,0,3,3,2,1,0,3,4,6,5,2,1,2,6,5,7,15,14,36,1444804,4656964,1444804,4,9.0,8705450.25,4,3802500,4004001,0.0,0.0,1,1,227529,4624,0.0,0.0,159138225,7056.0,0.0,1.0,841,0,0,0,1,25,1.0,0.0,0.0,1.0,4,0.0,0.0,525625,1,49,25,0.0,0.0,0.0,16,1,1.0,0,0,16,0.0,1.0,0.0,0.0,1.0,36,0,225,196,1.0,0
176,177,60,97.0,10029,6,5,1988,1989,268.0,831,0,320,1151,896,0,2060,0,1,2,1,4,1,1,2,0,228,0,0,192,0,0,9,2007,211000,2047,3.0,2982.5,420,1,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4,2,3,2,2,1,3,3,2,6,5,5,4,3,6,5,4,10,9,36,4190209,4243600,1324801,4,9.0,8895306.25,4,3952144,3956121,1.0,71824.0,1,1,690561,176400,0.0,0.0,100580841,9409.0,0.0,1.0,51984,0,802816,1,1,25,1.0,1.0,0.0,1.0,4,0.0,1.0,102400,0,16,25,1.0,0.0,1.0,16,1,1.0,1,1,16,0.0,1.0,0.0,0.0,1.0,36,36864,100,81,1.0,0
177,178,50,69.0,13650,5,5,1958,1958,0.0,57,441,554,1052,668,0,1920,1,0,2,0,4,1,1,2,0,0,0,0,0,0,0,7,2006,172500,1720,3.0,2937.0,0,1,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,0,3,2,2,1,3,3,4,1,5,2,4,2,6,5,19,8,8,25,2958400,3686400,1106704,4,9.0,8625969.0,4,3833764,3833764,0.0,0.0,1,1,3249,0,0.0,0.0,186322500,4761.0,0.0,1.0,0,0,446224,0,1,25,1.0,0.0,0.0,1.0,4,0.0,0.0,306916,1,361,25,0.0,0.0,1.0,16,1,1.0,1,1,4,0.0,1.0,0.0,0.0,1.0,36,0,64,64,1.0,0
178,179,20,63.0,17423,9,5,2008,2009,748.0,1904,0,312,2216,0,0,2234,1,0,2,0,1,1,1,3,0,60,0,0,0,0,0,7,2009,501837,2216,3.0,3012.5,60,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0,2,3,0,2,1,3,0,0,6,5,2,4,0,6,5,22,13,12,81,4910656,4990756,4910656,9,9.0,9075156.25,4,4032064,4036081,1.0,559504.0,1,1,3625216,3600,1.0,1.0,303560929,3969.0,1.0,1.0,3600,0,0,0,1,25,1.0,0.0,0.0,1.0,4,1.0,1.0,97344,1,484,25,0.0,0.0,1.0,1,1,1.0,0,0,16,1.0,1.0,0.0,0.0,1.0,36,0,169,144,1.0,0
179,180,30,60.0,8520,5,6,1923,2006,0.0,0,0,968,968,0,0,968,0,0,1,0,2,1,0,2,0,0,184,0,0,0,0,7,2007,100000,968,1.0,2926.0,184,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4,6,3,2,0,1,3,3,4,6,5,3,4,3,6,1,17,14,13,25,937024,937024,937024,4,1.0,8561476.0,1,3697929,4024036,0.0,0.0,0,0,0,33856,0.0,0.0,72590400,3600.0,0.0,0.0,0,0,0,0,1,25,0.0,0.0,0.0,1.0,0,0.0,0.0,937024,0,289,1,0.0,0.0,1.0,4,1,1.0,0,0,16,0.0,1.0,0.0,0.0,1.0,36,0,196,169,1.0,0
180,181,160,69.0,2117,6,5,2000,2000,456.0,436,0,320,756,756,0,1525,0,0,2,1,3,1,1,2,0,0,0,0,0,0,0,6,2007,177000,1512,2.5,3000.0,0,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0,2,3,2,2,1,3,3,2,6,5,5,4,2,6,5,21,8,8,36,2286144,2325625,571536,4,6.25,9000000.0,4,4000000,4000000,1.0,207936.0,1,1,190096,0,0.0,0.0,4481689,4761.0,0.0,0.0,0,0,571536,1,1,25,0.0,1.0,0.0,1.0,4,0.0,0.0,102400,0,441,25,1.0,0.0,1.0,9,1,0.0,1,1,16,0.0,1.0,0.0,0.0,1.0,36,0,64,64,1.0,0
181,182,70,54.0,7588,7,6,1920,1950,0.0,352,0,441,793,901,0,1802,0,0,1,1,4,1,1,1,0,0,40,0,0,0,0,7,2006,200100,1694,1.5,2895.0,40,1,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,2,3,3,3,2,1,3,3,1,6,5,2,4,3,6,1,6,12,11,49,2869636,3247204,628849,1,2.25,8381025.0,1,3686400,3802500,0.0,0.0,1,1,123904,1600,0.0,0.0,57577744,2916.0,0.0,0.0,0,0,811801,1,1,25,1.0,1.0,0.0,1.0,4,0.0,0.0,194481,0,36,1,0.0,0.0,1.0,16,1,1.0,1,1,16,0.0,1.0,0.0,0.0,1.0,36,0,144,121,1.0,0
182,183,20,60.0,9060,5,6,1957,2006,98.0,0,0,0,0,0,0,1340,0,0,1,0,3,1,1,1,116,0,0,180,0,0,0,6,2007,120000,0,1.0,2960.0,296,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4,0,4,3,3,2,1,4,2,3,4,5,2,2,3,6,5,7,14,13,25,0,1795600,0,1,1.0,8761600.0,1,3829849,4024036,1.0,9604.0,1,1,0,87616,0.0,0.0,82083600,3600.0,0.0,1.0,0,13456,0,0,1,25,1.0,0.0,0.0,1.0,4,1.0,0.0,0,0,49,25,1.0,0.0,0.0,9,0,1.0,0,0,16,0.0,1.0,0.0,0.0,0.0,36,0,196,169,1.0,0
183,184,50,63.0,11426,7,5,2003,2003,0.0,0,0,1362,1362,720,0,2082,0,0,2,1,3,1,0,2,280,238,0,0,0,0,0,6,2008,200000,2082,2.5,3004.5,518,1,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0,6,3,3,0,1,3,3,2,6,5,3,4,2,4,5,17,13,12,49,4334724,4334724,1855044,4,6.25,9027020.25,4,4012009,4012009,1.0,0.0,0,0,0,268324,0.0,0.0,130553476,3969.0,0.0,0.0,56644,78400,518400,1,1,25,0.0,0.0,0.0,1.0,0,0.0,0.0,1855044,0,289,25,0.0,0.0,1.0,9,1,1.0,1,1,16,0.0,1.0,0.0,0.0,1.0,16,0,169,144,1.0,0
